geoid,fc_geoid,fc_geo_type,fc_id_display,fc_geo_name,year,span,sum_level,geoid_full,geo_name,geo_type,pop_num,pop_u18_num,pop_65p_num,pop_18_64_num,pop_u18_pct,pop_65p_pct,pop_18_64_pct,pop_own_num,pop_rent_num,pop_own_pct,pop_rent_pct,pop_fam_num,pop_nonfam_num,pop_gq_num,pop_alone_num,pop_fam_pct,pop_nonfam_pct,pop_gq_pct,pop_alone_pct,pop_1_4_units_own_num,pop_1_4_units_rent_num,pop_1_4_units_num,pop_1_4_units_own_pct,pop_1_4_units_rent_pct,pop_1_4_units_pct,pop_5p_units_own_num,pop_5p_units_rent_num,pop_5p_units_num,pop_5p_units_own_pct,pop_5p_units_rent_pct,pop_5p_units_pct,pop_race_asian_num,pop_race_asian_pct,pop_race_black_num,pop_race_black_pct,pop_race_hisp_num,pop_race_white_num,pop_race_white_pct,pop_race_div_idx,pop_foreign_num,pop_lim_eng_num,pop_lim_eng_pct,pop16_unemp_pct,pop16_unemployed_num,pop_pov_num,pop_pov_pct,pop_edu_nohs_num,pop_edu_hs_num,pop_edu_somecoll_num,pop_edu_coll_num,pop_edu_grad_num,pop_edu_collp_num,pop_edu_nohs_pct,pop_edu_hs_pct,pop_edu_somecoll_pct,pop_edu_coll_pct,pop_edu_grad_pct,pop_edu_collp_pct,pop_mobile1_same_home_num,pop_mobile1_same_county_num,pop_mobile1_same_state_num,pop_mobile1_diff_state_num,pop_mobile1_abroad_num,pop_mobile1_same_home_pct,pop_mobile1_same_county_pct,pop_mobile1_same_state_pct,pop_mobile1_diff_state_pct,pop_mobile1_abroad_pct,hh_num,hh_senior_own_num,hh_senior_rent_num,hh_senior_own_alone_num,hh_senior_rent_alone_num,hh_family_num,hh_alone_num,hh_other_nonfam_num,hh_family_pct,hh_alone_pct,hh_other_nonfam_pct,hh_inc_avg,hh_inc_med,hh_inc_own_med,hh_inc_rent_med,hh_inc_earn_num,hh_inc_wage_num,hh_inc_self_emp_num,hh_inc_int_div_num,hh_inc_soc_sec_num,hh_inc_ssi_num,hh_inc_pubasst_num,hh_inc_pubasst_snap_num,hh_inc_retirement_num,hh_inc_other_num,hh_inc_earn_pct,hh_inc_wage_pct,hh_inc_self_emp_pct,hh_inc_int_div_pct,hh_inc_soc_sec_pct,hh_inc_ssi_pct,hh_inc_pubasst_pct,hh_inc_pubasst_snap_pct,hh_inc_retirement_pct,hh_inc_other_pct,unit_num,unit_built_pre1989_num,unit_built_pre1989_own_num,unit_built_pre1989_rent_num,unit_built_pre1989_pct,unit_built_pre1989_own_pct,unit_built_pre1989_rent_pct,unit_50p_unit_own_num,unit_50p_unit_rent_num,unit_50p_unit_num,unit_50p_unit_own_pct,unit_50p_unit_rent_pct,unit_50p_unit_pct,unit_occ_num,unit_occ_pct,unit_vac_num,unit_vac_pct,unit_occ_own_num,unit_occ_own_pct,unit_occ_rent_num,unit_occ_rent_pct,unit_vac_forrent_num,unit_vac_rented_num,unit_vac_forsale_num,unit_vac_sold_num,unit_vac_seasonal_num,unit_vac_migrant_num,unit_vac_other_num,unit_vac_rent_pct,unit_occ_rent_crowd_num,unit_occ_rent_sevcrowd_num,unit_occ_rent_crowd_pct,unit_occ_rent_sevcrowd_pct,unit_occ_white_num,unit_occ_white_rent_num,unit_occ_white_rent_pct,unit_occ_black_num,unit_occ_black_rent_num,unit_occ_black_rent_pct,unit_occ_asian_num,unit_occ_asian_rent_num,unit_occ_asian_rent_pct,unit_occ_hisp_num,unit_occ_hisp_rent_num,unit_occ_hisp_rent_pct,unit_occ_rent_child_num,unit_occ_rent_child_pct,unit_occ_rent_nochild_num,unit_occ_rent_nochild_pct,unit_rent_cash_num,unit_rent_cash_pct,unit_rent_cash_low_num,unit_rent_cash_moderate_num,unit_rent_cash_mod_high_num,unit_rent_cash_high_num,unit_rent_cash_low_pct,unit_rent_cash_moderate_pct,unit_rent_cash_mod_high_pct,unit_rent_cash_high_pct,own_cost_mort_med,own_cost_nomort_med,own_burden_med,own_burden_mort_med,own_burden_nomort_med,rent_gross_med,rent_contract_med,rent_burden_med,rent_burden_num,rent_burden_mod_num,rent_burden_sev_num,rent_burden_pct,rent_burden_mod_pct,rent_burden_sev_pct
3604109,402,sba,QN 02,Sunnyside/Woodside,2019,1,795,79500US3604109,"NYC-Queens Community District 2--Sunnyside & Woodside PUMA, New York",puma,136058,25026,18133,92899,0.183936262476297,0.133274044892619,0.682789692631084,38131,96665,0.280255479280895,0.710469064663599,104309,30487,1262,16497,0.76665098707904,0.224073556865454,0.00927545605550574,0.121249761131282,19948,31284,51232,0.523143898665128,0.323633166089071,0.380070625241105,18163,64135,82298,0.476331593716399,0.66347695649925,0.610537404670762,50529,0.371378382748534,2356,0.0173161445853974,39825,0.292706051830837,0.282232577283217,0.696446187505457,71102,0.522585955989358,NA,0.0392312040700961,3123,12440,0.0924446558220069,15348,24977,12210,25501,19714,45215,0.147473408088553,0.239995003507154,0.117321495488743,0.245029930913878,0.189424730717862,0.434454661631739,120459,5679,4535,1982,1175,0.900089665994172,0.0424344317417619,0.0338862736307255,0.0148098333706942,0.00877979526264664,55010,4832,6188,1812,3214,32636,16497,5877,0.593273950190874,0.299890928922014,0.106835120887111,109918.536629704,80913,93192,76019,45571,44372,5650,10209,13329,1122,585,3387,8610,2573,0.828413015815306,0.80661697873114,0.102708598436648,0.185584439192874,0.242301399745501,0.0203962915833485,0.0106344301036175,0.0615706235229958,0.156516996909653,0.0467733139429195,64250,43794,13162,30632,0.796109798218506,0.895678802313712,0.759816445491752,5184,13172,18356,0.282414469383308,0.717585530616692,0.333684784584621,55010,0.856186770428016,9240,0.143813229571984,14695,0.267133248500273,40315,0.732866751499727,NA,NA,NA,NA,NA,NA,NA,NA,5771,2565,0.143147711769813,0.0636239613047253,20449,14268,0.697735830602964,NA,NA,NA,17940,12462,0.694648829431438,14396,11693,0.812239510975271,8864,0.219868535284634,13348,0.331092645417338,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2429,912,17.9,22.4,13.9,1819,1742,0.28,17271,9446,7825,0.451954780970325,0.247186894855289,0.204767886115036
3604109,402,sba,QN 02,Sunnyside/Woodside,2021,1,795,79500US3604109,"NYC-Queens Community District 2--Sunnyside & Woodside PUMA, New York",puma,149487,28077,19601,101809,0.187822352445363,0.131121769786001,0.681055877768635,34331,113876,0.229658766314128,0.76177861620074,103369,44838,1280,23850,0.691491567828641,0.299945814686227,0.00856261748513249,0.159545646109695,16865,36223,53088,0.491246977949958,0.318091608416172,0.358201704372938,17365,77653,95018,0.505811074539046,0.681908391583828,0.641116816344707,53969,0.361028049261809,3779,0.0252797902158716,44210,0.295744780482584,0.288031735201054,0.698592424187233,75509,0.505120846628804,NA,0.0832815770708256,7241,13295,0.0894274490811742,14926,29050,10598,33220,20193,53413,0.130259104435931,0.253519160114149,0.0924886767259811,0.289910722856869,0.17622417900809,0.466134901864958,131600,8935,5032,1911,1187,0.885211717620153,0.0601015706454108,0.0338479130931961,0.0128544041973565,0.0079843944438839,63316,5746,6368,2496,3614,30061,23850,9405,0.474777307473624,0.376682039294965,0.148540653231411,101990.015162044,80708,88090,79167,53312,51974,6016,8794,11705,2030,3318,8252,7143,8290,0.841998862846674,0.820866763535283,0.0950154779202729,0.138890643755133,0.184866384484175,0.0320614062796134,0.0524038157811612,0.130330406216438,0.112815086234127,0.130930570471919,72484,47331,12232,35099,0.747536167793291,0.763116850708092,0.742254742318185,7082,19158,26240,0.269893292682927,0.730106707317073,0.414429212205446,63316,0.87351691407759,9168,0.12648308592241,16029,0.253158759239371,47287,0.746841240760629,1279,1611,536,84,2338,0,3320,0.0263352962978215,6050,2578,0.127942140546027,0.0545181550954808,23420,16867,0.720196413321947,NA,NA,NA,21126,14877,0.704203351320648,16084,13553,0.842638647102711,9804,0.207329710068306,11898,0.251612493920105,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2206,777,24.1,27.2,18.7,1837,1778,0.285,20904,12462,8442,0.458702712191697,0.273457386114281,0.185245326077416
3604102,403,sba,QN 03,Jackson Heights,2019,1,795,79500US3604102,"NYC-Queens Community District 3--Jackson Heights & North Corona PUMA, New York",puma,175275,36069,25954,113252,0.205785194694052,0.148075880758808,0.64613892454714,55591,118125,0.317164455855085,0.673940949935815,151711,22005,1559,10582,0.865559834545714,0.125545571245186,0.00889459420909999,0.0603736984738268,37302,64013,101315,0.671007896961738,0.541908994708995,0.583222040571968,18249,53833,72082,0.328272562105377,0.455729100529101,0.414941628865505,33206,0.189450862929682,7079,0.0403879617743546,113769,0.649088575096277,0.107482527456854,0.529608711049883,105021,0.599178433889602,NA,0.0439730439942358,4150,26014,0.150473447053175,33531,42534,13304,17141,8995,26136,0.268731717090763,0.340885594069325,0.106623923061511,0.137375275495893,0.0720897615708275,0.20946503706672,162717,8057,1170,337,913,0.939507142279756,0.0465200873009458,0.00675543032668568,0.00194579488896844,0.00527154520364447,53481,6308,8272,1755,3404,38744,10582,4155,0.724444195134721,0.197864662216488,0.0776911426487912,84269.6565135282,67201,83804,59124,43374,41296,6933,7819,16984,3525,2286,10517,8794,1688,0.811016996690413,0.772162076251379,0.129634823582207,0.146201454722238,0.317570726052243,0.0659112582038481,0.0427441521287934,0.196649277313438,0.164432228267983,0.0315626110207363,65006,50485,17747,32738,0.943980105084049,0.962836371527778,0.934063739336358,5937,9855,15792,0.375949848024316,0.624050151975684,0.295282436753239,53481,0.822708673045565,11525,0.177291326954435,18432,0.344645762046334,35049,0.655354237953666,1766,0,781,204,1512,118,7144,0.0479695776178188,9029,4020,0.257610773488545,0.114696567662415,8718,4314,0.494838265657261,3207,1422,0.443405051449953,10646,5773,0.542269396956603,30541,23431,0.767198192593563,9998,0.285257781962395,14898,0.425062055978773,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2376,726,17.7,24.2,10,1646,1551,0.338,19526,8785,10741,0.562871144422024,0.253243009512828,0.309628134909196
3604102,403,sba,QN 03,Jackson Heights,2021,1,795,79500US3604102,"NYC-Queens Community District 3--Jackson Heights & North Corona PUMA, New York",puma,153743,28791,22870,102082,0.18726706256545,0.148754740053206,0.663978197381344,53610,98543,0.348698802547108,0.640959263185966,130571,21582,1590,12064,0.849280942872196,0.140377122860878,0.010341934266926,0.0784686132051541,31940,47837,79777,0.59578436858795,0.48544290309814,0.524320913817013,21670,50706,72376,0.40421563141205,0.51455709690186,0.475679086182987,30218,0.196548785960987,8119,0.0528089083730641,96273,0.626194363320607,0.104225883454856,0.555597378497262,90962,0.591649701124604,NA,0.115749094776592,9686,20949,0.137262481981392,29624,31688,10830,17893,13159,31052,0.26271028617543,0.281014162446902,0.0960421414825785,0.158677935138299,0.116696079387742,0.275374014526041,142133,6111,1845,890,878,0.935966073345318,0.0402418064363184,0.0121495880993303,0.0058607769151241,0.00578175520390894,51169,6469,4743,2626,1856,35229,12064,3876,0.688483261349645,0.235767750004886,0.0757489886454689,86604.6023959819,65860,80223,57859,43020,40298,9119,8579,14142,3863,2283,10243,9411,9709,0.840743418866892,0.787547147687076,0.178213371377201,0.167660106705232,0.276378275909242,0.0754949285700326,0.0446168578631593,0.200179796361078,0.183919951533155,0.189743790185464,60698,47548,18451,29097,0.929234497449628,0.926441052420165,0.931014622596231,6369,8303,14672,0.434092148309706,0.565907851690294,0.286736109753953,51169,0.843009654354344,9529,0.156990345645656,19916,0.389220035568411,31253,0.610779964431589,NA,NA,NA,NA,NA,NA,NA,NA,7128,2810,0.228074104885931,0.0899113685086232,8669,3542,0.408582304764102,4354,1235,0.283647220946256,9465,4019,0.424617010036978,28684,22160,0.772556128852322,8485,0.271493936582088,13236,0.423511342911081,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2249,794,21.8,32.6,15.3,1677,1596,0.355,17949,9444,8505,0.591868363780255,0.311415946712392,0.280452417067863
3604107,404,sba,QN 04,Elmhurst/Corona,2019,1,795,79500US3604107,"NYC-Queens Community District 4--Elmhurst & South Corona PUMA, New York",puma,156074,34745,18835,102494,0.222618757768751,0.12067993387752,0.65670130835373,35298,119577,0.22616194881915,0.766155797890744,136459,18416,1199,8861,0.874322436792803,0.11799530991709101,0.00768225329010598,0.056774350628548,23760,59392,83152,0.673125956144824,0.496684144944262,0.536897497982244,11384,60185,71569,0.322511190435719,0.503315855055738,0.46210815173527,55092,0.352986403885336,5802,0.0371746735522893,83541,0.535265322859669,0.0530517574996476,0.584695187488512,101663,0.651376910952497,NA,0.0355039853773094,3069,15462,0.102072207075475,26770,31697,14519,19853,7041,26894,0.246876008668788,0.292313367455157,0.133895882325817,0.183086641766957,0.0649329091160603,0.248019550883017,137909,11453,539,295,4631,0.890729653096682,0.0739728858661603,0.00348130494035278,0.00190535242561052,0.0299108036711943,46458,2872,7381,1210,3534,34249,8861,3348,0.737203495630462,0.190731413319557,0.0720650910499806,78263.5972276034,67143,84130,62107,39581,37139,9578,4987,11924,3629,1506,9791,5953,2456,0.851973825821172,0.799410219983641,0.206164707908218,0.107344267940936,0.256661931206681,0.0781135649403763,0.0324163760816221,0.210749494166774,0.128137242240303,0.0528649532911447,48372,41954,10202,31752,0.903052219208748,0.931094277630738,0.894397340919974,3928,14864,18792,0.209025117071094,0.790974882928906,0.404494382022472,46458,0.960431654676259,1914,0.039568345323741,10957,0.235847432089199,35501,0.764152567910801,NA,NA,NA,NA,NA,NA,NA,NA,8399,3418,0.236584884932819,0.0962789780569561,3383,2450,0.724209281702631,3198,3033,0.948405253283302,17481,10217,0.584463131399806,22652,20176,0.890693978456648,12067,0.339905918143151,13830,0.389566491084758,34612,0.974958451874595,4610,9370,12618,5368,0.133190800878308,0.270715358835086,0.364555645440888,0.155090719981509,2377,842,25.5,34,15.1,1632,1540,0.315,17986,8948,9038,0.524052329477579,0.26071501413129,0.263337315346289
3604107,404,sba,QN 04,Elmhurst/Corona,2021,1,795,79500US3604107,"NYC-Queens Community District 4--Elmhurst & South Corona PUMA, New York",puma,137364,29400,21179,86785,0.214029876823622,0.154181590518622,0.631788532657756,31719,104505,0.230912029352669,0.760788852974579,116348,19876,1140,11316,0.847005037710026,0.144695844617221,0.00829911767275269,0.0823796627937451,21569,42812,64381,0.680002522147609,0.409664609348835,0.47261128729152,10150,61693,71843,0.319997477852391,0.590335390651165,0.52738871270848,43618,0.317535890043971,6717,0.0488992749191928,76440,0.556477679741417,0.046846335284354,0.584917832266395,87597,0.637699834017647,NA,0.0987065837590176,6937,19690,0.146144140132116,29057,29791,10736,15014,6854,21868,0.295231708680058,0.302689466678859,0.109082411274017,0.15254874467847299,0.0696396094329462,0.222188354111419,129569,4658,552,386,998,0.951572747368962,0.0342089995079427,0.00405396473344447,0.00283483765780719,0.00732945073184345,44181,5013,6691,1905,3126,29540,11316,3325,0.668613204771282,0.256128199904937,0.0752585953237817,76016.8217106901,63453,68632,59227,35338,33368,8134,4548,11343,3016,1640,12871,6466,10796,0.799846087684751,0.755256784590661,0.184106290034178,0.102940177904529,0.25673932233313,0.0682646386455716,0.0371200289717299,0.291324324936058,0.146352504470247,0.244358434621217,48614,40480,9775,30705,0.916230959009529,0.892775595944835,0.923958834857968,3688,15156,18844,0.195712163022713,0.804287836977287,0.42651818655078,44181,0.908812276299009,4433,0.0911877237009915,10949,0.247821461714312,33232,0.752178538285688,NA,NA,NA,NA,NA,NA,NA,NA,8861,4229,0.266640587385652,0.127256860857005,3204,1751,0.546504369538077,3565,2904,0.814586255259467,14527,9024,0.62118813244303706,21403,18066,0.844087277484465,10272,0.309099662975445,12264,0.369041887337506,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2633,711,23.5,37.3,14.3,1696,1616,0.352,18698,7591,11107,0.582582956846861,0.236516591369372,0.346066365477489
3604110,405,sba,QN 05,Middle Village/Ridgewood,2019,1,795,79500US3604110,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA; New York",puma,165895,36120,23391,106384,0.2177280810151,0.140998824557702,0.641273094427198,68717,96431,0.414219837849242,0.581277313963652,135052,30096,747,15709,0.814081195937189,0.181415955875704,0.0045028481871063,0.0946924259320655,66059,65190,131249,0.961319615233494,0.676027418568718,0.794735631070313,2658,31134,33792,0.0386803847665061,0.322862979747177,0.204616465231187,14653,0.0883269537960758,3729,0.0224780734802134,58991,0.355592392778565,0.52022664938666,0.594611368911668,59669,0.359679315229513,NA,0.0314363205657851,2747,13825,0.0838102281820607,15982,36479,17259,24872,12373,37245,0.137221063115507,0.313207806369077,0.148185354042707,0.213550386798204,0.106234276932059,0.319784663730263,151481,7963,3487,945,650,0.920711620047895,0.0483996450409054,0.0211942185429659,0.00574377302067758,0.00395074334755601,59979,9011,4912,4039,2673,38426,15709,5844,0.640657563480551,0.261908334583771,0.0974341019356775,92224.3518564831,72781,91220,65454,47174,45800,5759,9603,16666,1778,1746,5933,12149,3137,0.786508611347305,0.763600593541073,0.0960169392620751,0.16010603711299,0.27786391903833,0.0296437086313543,0.0291101885659981,0.0989179546174494,0.202554227312893,0.0523016389069508,64322,56923,23329,33594,0.949048833758482,0.956773161629004,0.943757725587145,689,1133,1822,0.378155872667398,0.621844127332602,0.0303772987212191,59979,0.932480333322969,4343,0.0675196666770312,24383,0.406525617299388,35596,0.593474382700612,1174,135,385,242,247,0,2160,0.0319282023388632,2382,672,0.0669176311945162,0.0188785256770424,36622,17671,0.482524165801977,2459,1952,0.793818625457503,4594,2402,0.522855898998694,16866,13917,0.825151191746709,10428,0.292954264524104,10503,0.295061242836274,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2858,902,22.1,28.4,15.6,1669,1607,0.294,16329,7982,8347,0.484827790973872,0.236995249406176,0.247832541567696
3604110,405,sba,QN 05,Middle Village/Ridgewood,2021,1,795,79500US3604110,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA; New York",puma,168184,32385,24569,111230,0.192556961423203,0.146084050801503,0.661358987775294,66057,101429,0.392766256005327,0.603083527565048,137108,30378,698,15272,0.815226180849546,0.18062360272083,0.0041502164296247,0.0908053084716739,62683,69483,132166,0.948922899919766,0.685040767433377,0.789116702291535,3374,31065,34439,0.0510771000802337,0.306273353774561,0.20562315656234,16495,0.0980771060267326,2888,0.0171716691242924,62627,0.372371925985825,0.476704086001046,0.624178378180421,66868,0.397588355610522,NA,0.11408486008568,10013,23289,0.139333277493927,20318,37039,15824,25078,12116,37194,0.168843903736205,0.307796503124585,0.131498470948012,0.208399813854541,0.100684749368435,0.309084563222976,150567,9994,4107,241,1323,0.905764233119977,0.0601207950334472,0.0247064343808653,0.00144978102892343,0.00795875643678714,61342,9291,4766,3128,2780,39907,15272,6163,0.650565680936389,0.248964820188452,0.100469498875159,91180.6331713997,69726,85477,62782,48426,46824,6881,8951,16567,2543,2259,8007,13122,8493,0.789442796126634,0.763326921195918,0.11217436666558,0.145919598317629,0.270075967526328,0.0414560985947638,0.0368263180202797,0.130530468520753,0.213915424994294,0.13845326203906,68588,56390,22999,33391,0.919272276743504,0.942080039323311,0.904194535459937,264,606,870,0.303448275862069,0.696551724137931,0.0141827785204265,61342,0.894354697614743,7246,0.105645302385257,24413,0.397981806918588,36929,0.602018193081412,1353,67,359,316,1024,0,4127,0.0353429810354736,2908,711,0.0787457012104308,0.0192531614720139,33389,17888,0.535745305340082,NA,NA,NA,5178,2295,0.443221320973349,19985,14526,0.726845133850388,10176,0.275555796257684,12028,0.325706084648921,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3008,959,25.9,35.8,18.1,1756,1667,0.33,19506,10238,9268,0.560098776775972,0.293975765232872,0.2661230115431
3604108,406,sba,QN 06,Rego Park/Forest Hills,2019,1,795,79500US3604108,"NYC-Queens Community District 6--Forest Hills & Rego Park PUMA, New York",puma,105586,19533,20041,66012,0.184996116909439,0.189807360824352,0.62519652226621,53746,51377,0.509025817816756,0.48658913113481,80733,24390,463,18221,0.764618415320213,0.230996533631353,0.00438505104843445,0.172570227113443,20017,9231,29248,0.372437018568824,0.179671837592697,0.278226458529532,33729,42146,75875,0.627562981431176,0.820328162407303,0.721773541470468,31638,0.299641997992158,2103,0.0199174132934291,15047,0.142509423597825,0.506572841096357,0.632892990536346,52443,0.496685166594056,NA,0.0380818053596615,2187,11710,0.1114675449535,4630,12060,8679,27200,22779,49979,0.0559685705651254,0.14578422484134201,0.104913871260199,0.328800241764884,0.275358114233908,0.604158355998791,94181,5128,1411,1319,1927,0.905882692418675,0.0493238174018429,0.0135717446088144,0.0126868399284381,0.0185349056422292,48387,7505,6263,3325,4866,27543,18221,2623,0.569223138446277,0.376568086469506,0.0542087750842168,115515.469030938,89160,104894,72222,36025,35094,4422,10571,12689,2181,1189,4917,9846,1720,0.744518155702978,0.725277450554901,0.0913881827763656,0.218467770268874,0.262239857813049,0.0450740901481803,0.0245727158120983,0.101618203236406,0.203484406968814,0.0355467377601422,53881,46065,23989,22076,0.952011904023808,0.972987223686879,0.930220798921288,14285,15841,30126,0.47417513111598,0.52582486888402,0.62260524521049,48387,0.898034557636272,5494,0.101965442363727,24655,0.509537685742038,23732,0.490462314257962,917,925,45,507,282,282,2536,0.0372023205809566,2075,908,0.0874346873419855,0.0382605764368785,28087,14629,0.520845942962937,1154,703,0.609185441941074,12626,4478,0.354664977031522,5534,3427,0.619262739428984,5420,0.228383617057138,6698,0.282234957020057,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1880,704,14.1,17.7,9,1776,1712,0.274,9779,3682,6097,0.437050279329609,0.164558659217877,0.272491620111732
3604108,406,sba,QN 06,Rego Park/Forest Hills,2021,1,795,79500US3604108,"NYC-Queens Community District 6--Forest Hills & Rego Park PUMA, New York",puma,126028,23105,28271,74652,0.183332275367379,0.224323166280509,0.592344558352112,62741,62763,0.497833814707843,0.498008379090361,100160,25344,524,17626,0.794744025137271,0.201098168660932,0.00415780620179643,0.139857809375694,26537,10136,36673,0.422961062144371,0.161496423051798,0.292205826109128,36204,52627,88831,0.577038937855629,0.838503576948202,0.707794173890872,32764,0.259973974037515,4042,0.0320722379153839,27075,0.214833211667249,0.43030120290729,0.700072470319514,57451,0.455859015456883,NA,0.0888116704232407,5674,10708,0.0858356713426854,8850,15259,12234,28907,24929,53836,0.0916595030708523,0.158037554503744,0.126707611363707,0.299389972346794,0.258189802491896,0.55757977483869,113875,7786,2476,843,42,0.91083969221417,0.0622770392410936,0.0198045144054646,0.00674281326486538,3.35940874406105e-4,54223,8916,8234,3530,3464,33107,17626,3490,0.61057115983992,0.325065009313391,0.0643638308466887,119821.562805452,88917,104033,75830,40902,39991,4134,11941,17558,3133,3186,7761,12001,6377,0.754329343636464,0.737528355126054,0.0762407096619516,0.220220201759401,0.323810928941593,0.0577799088947495,0.0587573538904155,0.143131143610645,0.221326743263929,0.117606919572875,58689,50831,24327,26504,0.937443520277373,0.936951163148976,0.937895891574366,14142,16224,30366,0.46571823750247,0.53428176249753,0.560020655441418,54223,0.923903968375675,4466,0.0760960316243248,25964,0.47883739372591,28259,0.52116260627409,NA,NA,NA,NA,NA,NA,NA,NA,3474,2348,0.122934286422025,0.0830885735517888,25814,12994,0.503370264197722,1648,1118,0.678398058252427,13067,4115,0.314915435830719,10892,8361,0.767627616599339,4887,0.172936055769843,11570,0.409427085176404,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2237,842,14.8,21.2,11.5,1832,1733,0.281,11866,5876,5990,0.452520784074441,0.224086644802075,0.228434139272367
3604103,407,sba,QN 07,Flushing/Whitestone,2019,1,795,79500US3604103,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA; New York",puma,239869,43445,52111,144313,0.181119694499915,0.217247747728969,0.601632557771117,110436,126934,0.460401302377548,0.529180511028937,205394,31976,2499,22913,0.856275717162284,0.1333060962442,0.0104181865935156,0.0955229729560719,82662,56218,138880,0.748505921981962,0.442891581451778,0.585078148038927,27380,70493,97873,0.24792640081133,0.555351600044117,0.412322534439904,135398,0.564466437930704,3995,0.0166549241460964,37459,0.156164406405163,0.242632436871793,0.597842432701289,134092,0.559021799398839,NA,0.0453015342811897,5235,35131,0.148053403909207,39843,51797,22573,28787,20732,49519,0.218512973230886,0.284072897985598,0.12379824171726,0.157877995140866,0.1137015526196,0.271579547760466,221610,11242,1531,589,2290,0.934030733956554,0.0473822188129578,0.00645278215643466,0.00248248771400393,0.00965177736004923,90133,14680,15180,5860,7784,63491,22913,3729,0.704414587332054,0.25421321824415,0.0413721944237959,82562.0394306192,54933,87625,36560,66964,65067,6117,17674,28818,4668,2582,11755,17052,4427,0.742946534565586,0.721899859097112,0.0678663752454706,0.196088003284036,0.319727513785184,0.051790132359957,0.028646555645546,0.130418381724784,0.189187090188943,0.0491163059034982,98172,79529,36604,42925,0.882351635915813,0.921852570075805,0.851247372387261,7408,21615,29023,0.255245839506598,0.744754160493402,0.322001930480512,90133,0.918113107607057,8039,0.081886892392943,39707,0.440537871811656,50426,0.559462128188344,2281,0,1058,781,2128,0,1791,0.0432769840818108,5622,2819,0.111490104311268,0.0559037004719787,28237,10497,0.371746290328293,1576,1369,0.868654822335025,46594,27416,0.58840194016397,12482,10263,0.822224002563692,12546,0.248800222107643,21133,0.419089358664181,44887,0.890155871970809,7490,13189,14273,6994,0.166863457125671,0.293826720431305,0.317976251475928,0.155813487201194,2882,975,20.6,29.5,13.2,1562,1506,0.394,26651,8916,17735,0.612230364567779,0.204819553881142,0.407410810686637
3604103,407,sba,QN 07,Flushing/Whitestone,2021,1,795,79500US3604103,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA; New York",puma,242765,40191,58216,144358,0.165555166519062,0.239803925607069,0.59464090787387,136204,103592,0.561052870059523,0.426717195641876,199982,39814,2969,31009,0.823767841328033,0.164002224373365,0.0122299342986015,0.127732580890985,103327,46190,149517,0.758619423805468,0.445883852034906,0.623517489866386,32352,57402,89754,0.237526063845408,0.554116147965094,0.3742931491768,127342,0.524548431610817,5417,0.0223137602207897,38917,0.160307293061191,0.268745494614133,0.626428469915439,137730,0.567338784421148,NA,0.127707366802305,14782,41154,0.171411434926215,40153,44752,24319,38961,25839,64800,0.210298900661489,0.234385884053569,0.127369286608391,0.204055873002572,0.135330194361373,0.339386067363944,225666,9013,2243,1774,2423,0.935911313500802,0.0373798829623547,0.00930246061073578,0.00735736296185701,0.01004897996425,94290,22711,10699,8249,4483,59539,31009,3742,0.631445540354226,0.328868384770389,0.0396860748753845,89015.5902004454,60896,76630,45770,66925,64608,8969,21590,33736,5062,5497,16125,21476,15847,0.709778343408633,0.685205217944639,0.0951214338742178,0.228974440555732,0.35778979743345,0.0536854385406724,0.0582988652030968,0.171014953865733,0.227765404602821,0.168066603033195,98610,82527,44721,37806,0.875246579700923,0.908225020308692,0.839200887902331,9535,20891,30426,0.313383290606718,0.686616709393282,0.322685332484887,94290,0.956191055673867,4320,0.0438089443261333,49240,0.522218687029377,45050,0.477781312970623,NA,NA,NA,NA,NA,NA,NA,NA,5367,2691,0.119134295227525,0.0597336293007769,28260,6219,0.220063694267516,1984,1733,0.873487903225806,49032,25930,0.528838309675314,13438,10426,0.775859502902218,7331,0.162730299667037,17508,0.388634850166482,43745,0.971032186459489,6877,10402,13937,7991,0.157206537890045,0.23778717567722,0.318596411018402,0.182672305406332,2923,1087,24.2,33.6,17.7,1665,1553,0.395,24541,9559,14982,0.60533780617153,0.235785994425397,0.369551811746134
